schemaVersion,recordType,startupName,pricingModel,source_name,source_url,collectedAt
1.0,PRODUCT,mydataninja,PAID,AI-Tools-List (github),https://mydataninja.com,2026-09-15T12:23:50.807848Z
1.0,PRODUCT,quest-platform,ENTERPRISE,AI-Tools-List (github),https://www.questlabs.ai,2026-09-15T12:23:47.846434Z
1.0,PRODUCT,db24,PAID,AI-Tools-List (github),https://db24.ai/intelligent-database-automation,2026-09-15T12:23:49.973160Z
1.0,PRODUCT,trusted-clicks,PAID,AI-Tools-List (github),https://trustedclicks.ai,2026-09-15T12:24:01.673368Z
1.0,PRODUCT,getalfi-com,PAID,AI-Tools-List (github),https://getalfi.com,2026-09-15T12:24:03.364288Z
1.0,PRODUCT,carambola-com,FREE,AI-Tools-List (github),https://carambola.com,2026-09-15T12:24:03.366265Z
1.0,PRODUCT,humming-ai,ENTERPRISE,AI-Tools-List (github),https://humming.ai,2026-09-15T12:24:03.390249Z
1.0,PRODUCT,surface-labs,PAID,AI-Tools-List (github),https://withsurface.com,2026-09-15T12:23:53.660019Z
1.0,PRODUCT,sponsor-stream,PAID,AI-Tools-List (github),https://www.sponsorstreamai.com,2026-09-15T12:24:01.509871Z
1.0,PRODUCT,llmate,ENTERPRISE,AI-Tools-List (github),https://www.llmate.ai,2026-09-15T12:23:56.079552Z
1.0,PRODUCT,ads4gpts,PAID,AI-Tools-List (github),https://ads4gpts.com,2026-09-15T12:24:05.360914Z
1.0,PRODUCT,blue-bagels,PAID,AI-Tools-List (github),https://bluebagels.com,2026-09-15T12:24:09.423339Z
1.0,PRODUCT,pipedata-ai,PAID,AI-Tools-List (github),http://ai.pipedata.co,2026-09-15T12:24:09.385147Z
1.0,PRODUCT,ad-personam-self-serve-dsp,PAID,AI-Tools-List (github),https://www.adpersonam.io,2026-09-15T12:24:15.951055Z
1.0,PRODUCT,zopmedia-com,ENTERPRISE,AI-Tools-List (github),https://zopmedia.com,2026-09-15T12:24:02.340260Z
1.0,PRODUCT,quicklisting,PAID,AI-Tools-List (github),https://quicklist.ing/,2026-09-15T12:24:15.398734Z
1.0,PRODUCT,dotchat,PAID,AI-Tools-List (github),https://dotchat.co,2026-09-15T12:24:07.189869Z
1.0,PRODUCT,relay-club,FREEMIUM,AI-Tools-List (github),https://relay.club,2026-09-15T12:24:16.016385Z
1.0,PRODUCT,tradvo-com,FREEMIUM,AI-Tools-List (github),https://tradvo.com,2026-09-15T12:24:21.380917Z
1.0,PRODUCT,waveup-io-software,FREEMIUM,AI-Tools-List (github),https://waveup.io,2026-09-15T12:24:21.390904Z
1.0,PRODUCT,appdron-chatgpt-dashboard,FREEMIUM,AI-Tools-List (github),https://appdron.com,2026-09-15T12:24:21.238370Z
1.0,PRODUCT,conceptdrop,PAID,AI-Tools-List (github),http://conceptdrop.com,2026-09-15T12:24:09.421759Z
1.0,PRODUCT,viral-magic-ai,PAID,AI-Tools-List (github),https://viralmagic.ai,2026-09-15T12:24:12.884372Z
1.0,PRODUCT,comment-bounce,PAID,AI-Tools-List (github),https://www.commentbounce.com,2026-09-15T12:24:17.516699Z
1.0,PRODUCT,sphinx-mind,FREEMIUM,AI-Tools-List (github),https://www.sphinxmind.com,2026-09-15T12:24:18.575262Z
1.0,PRODUCT,v-retail,FREEMIUM,AI-Tools-List (github),https://www.vretail.space,2026-09-15T12:24:21.493762Z
1.0,PRODUCT,archie-ai,PAID,AI-Tools-List (github),https://getarchie.ai,2026-09-15T12:24:15.035858Z
1.0,PRODUCT,parallel,PAID,AI-Tools-List (github),https://www.withparallel.ai,2026-09-15T12:24:21.857633Z
1.0,PRODUCT,startupstudio-ai,FREEMIUM,AI-Tools-List (github),https://startupstudio-ai.com,2026-09-15T12:24:24.293729Z
1.0,PRODUCT,adsync-ai-digital-marketing-solutions,PAID,AI-Tools-List (github),https://www.adsyncmarketing.com,2026-09-15T12:24:19.593598Z
1.0,PRODUCT,aiclassifiedhub-com,FREEMIUM,AI-Tools-List (github),https://aiclassifiedhub.com,2026-09-15T12:24:30.561244Z
1.0,PRODUCT,adcaptcha,FREE,AI-Tools-List (github),https://adcaptcha.com,2026-09-15T12:24:29.232998Z
1.0,PRODUCT,adfonic-com,PAID,AI-Tools-List (github),https://adfonic.com,2026-09-15T12:24:26.494683Z
1.0,PRODUCT,ai-solutions-for-smes,PAID,AI-Tools-List (github),https://tekhub.ai,2026-09-15T12:24:24.142302Z
1.0,PRODUCT,adfixer,PAID,AI-Tools-List (github),https://adfixer.com,2026-09-15T12:24:27.288582Z
1.0,PRODUCT,almeta-ml,FREEMIUM,AI-Tools-List (github),https://almeta.cloud,2026-09-15T12:24:34.839439Z
1.0,PRODUCT,og-ai,FREEMIUM,AI-Tools-List (github),https://www.ogmarketing.ai,2026-09-15T12:24:34.903474Z
1.0,PRODUCT,big-tech-company,FREEMIUM,AI-Tools-List (github),https://www.bigtech.company,2026-09-15T12:24:35.075171Z
1.0,PRODUCT,influme,FREEMIUM,AI-Tools-List (github),https://www.influme.io,2026-09-15T12:24:35.129177Z
1.0,PRODUCT,amplifiles,PAID,AI-Tools-List (github),https://www.amplifiles.ai,2026-09-15T12:24:29.017600Z
1.0,PRODUCT,lydo,PAID,AI-Tools-List (github),https://lydo.io,2026-09-15T12:24:31.779270Z
1.0,PRODUCT,learn-prompting-pro,PAID,AI-Tools-List (github),https://learnprompting.pro,2026-09-15T12:24:31.193240Z
1.0,PRODUCT,playstrict,FREEMIUM,AI-Tools-List (github),https://playstrict.com,2026-09-15T12:24:33.659520Z
1.0,PRODUCT,seo-content-assistant-by-searchatlas,FREEMIUM,AI-Tools-List (github),https://dashboard.searchatlas.com/register,2026-09-15T12:24:38.898166Z
1.0,PRODUCT,ai-commerce-content-platform-by-akool,FREEMIUM,AI-Tools-List (github),https://akool.com/,2026-09-15T12:24:38.860476Z
1.0,PRODUCT,ceeya-ai,FREEMIUM,AI-Tools-List (github),https://home.ceeya.io,2026-09-15T12:24:33.089198Z
1.0,PRODUCT,neuwo,PAID,AI-Tools-List (github),https://neuwo.ai,2026-09-15T12:24:36.054731Z
1.0,PRODUCT,quaffle,FREE,AI-Tools-List (github),https://www.quaffle.app,2026-09-15T12:24:40.990683Z
1.0,PRODUCT,askmetric,FREEMIUM,AI-Tools-List (github),https://www.askmetric.com,2026-09-15T12:24:41.795828Z
1.0,PRODUCT,treebrain-ai-for-shopify-amazon-fba,FREEMIUM,AI-Tools-List (github),https://treebrain.ai,2026-09-15T12:24:38.744148Z
1.0,PRODUCT,uncleoptimizer,FREEMIUM,AI-Tools-List (github),https://www.uncleoptimizer.com,2026-09-15T12:24:44.111820Z
1.0,PRODUCT,raqiai,FREEMIUM,AI-Tools-List (github),https://www.raqiai.com,2026-09-15T12:24:44.144123Z
1.0,PRODUCT,dezan-cc,PAID,AI-Tools-List (github),https://dezan.cc,2026-09-15T12:24:35.430656Z
1.0,PRODUCT,dailyreach,PAID,AI-Tools-List (github),https://dailyreach.co,2026-09-15T12:24:37.667841Z
1.0,PRODUCT,netcapz,PAID,AI-Tools-List (github),https://netcapz.cloud,2026-09-15T12:24:40.185842Z
1.0,PRODUCT,gotomarket-ai,FREEMIUM,AI-Tools-List (github),https://www.gotomarket-ai.com,2026-09-15T12:24:43.209884Z
1.0,PRODUCT,insight-bridge,FREEMIUM,AI-Tools-List (github),https://www.insight-bridge.com,2026-09-15T12:24:45.214422Z
1.0,PRODUCT,botads,FREEMIUM,AI-Tools-List (github),https://botads.ai,2026-09-15T12:24:48.383963Z
1.0,PRODUCT,biglypages,FREEMIUM,AI-Tools-List (github),https://biglypage.com,2026-09-15T12:24:48.553929Z
1.0,PRODUCT,present-app,FREEMIUM,AI-Tools-List (github),https://www.trypresentapp.com,2026-09-15T12:24:48.641882Z
1.0,PRODUCT,giveawayai,FREEMIUM,AI-Tools-List (github),https://giveawayai.org,2026-09-15T12:24:47.648043Z
1.0,PRODUCT,dropscale-com,PAID,AI-Tools-List (github),https://dropscale.com,2026-09-15T12:24:46.395097Z
1.0,PRODUCT,ai-powered-digital-marketing,PAID,AI-Tools-List (github),https://aionomy.com,2026-09-15T12:24:42.317996Z
1.0,PRODUCT,adintell,FREE,AI-Tools-List (github),https://adintelli.ai,2026-09-15T12:24:52.102596Z
1.0,PRODUCT,bearkd-com,PAID,AI-Tools-List (github),https://bearkd.com,2026-09-15T12:24:44.497919Z
1.0,PRODUCT,uniqin-ai,FREEMIUM,AI-Tools-List (github),https://uniqin.ai,2026-09-15T12:24:53.140616Z
1.0,PRODUCT,gena,FREEMIUM,AI-Tools-List (github),https://gena.realpha.com,2026-09-15T12:24:53.485270Z
1.0,PRODUCT,smartreply-ai,FREEMIUM,AI-Tools-List (github),https://www.inchargeads.com/smartreply-get-started,2026-09-15T12:24:49.981780Z
1.0,PRODUCT,affmedios-com,PAID,AI-Tools-List (github),https://affmedios.com,2026-09-15T12:24:54.475317Z
1.0,PRODUCT,voyager1-ai,PAID,AI-Tools-List (github),https://voyager1.ai,2026-09-15T12:24:51.105221Z
1.0,PRODUCT,clickmoat,FREEMIUM,AI-Tools-List (github),https://clickmoat.com,2026-09-15T12:24:57.332099Z
1.0,PRODUCT,syntos-ai,FREE,AI-Tools-List (github),https://syntos.ai,2026-09-15T12:24:48.879885Z
1.0,PRODUCT,ai-experts-top,ENTERPRISE,AI-Tools-List (github),https://aiexperts.top,2026-09-15T12:24:53.221017Z
1.0,PRODUCT,dubbah-co,PAID,AI-Tools-List (github),https://dubbah.co/,2026-09-15T12:25:01.307369Z
1.0,PRODUCT,pocketdeals,FREE,AI-Tools-List (github),https://pocketdeals.io,2026-09-15T12:24:56.856020Z
1.0,PRODUCT,orblitzz,PAID,AI-Tools-List (github),https://orblitzz.com,2026-09-15T12:25:26.186771Z
1.0,PRODUCT,heenok-brfly,FREE,AI-Tools-List (github),https://brfly.us,2026-09-15T12:25:04.122810Z
1.0,PRODUCT,revmore,PAID,AI-Tools-List (github),https://revmore.io,2026-09-15T12:24:57.688471Z
1.0,PRODUCT,automateclips,PAID,AI-Tools-List (github),https://www.AutomateClips.com,2026-09-15T12:25:01.226916Z
1.0,PRODUCT,opulli,PAID,AI-Tools-List (github),https://www.opulli.com,2026-09-15T12:25:05.973484Z
1.0,PRODUCT,raisen-org,FREE,AI-Tools-List (github),https://raisen.org,2026-09-15T12:25:09.044251Z
1.0,PRODUCT,sms-tactic,PAID,AI-Tools-List (github),https://link.smstactic.com/toolify,2026-09-15T12:24:55.429185Z
1.0,PRODUCT,adlamp,PAID,AI-Tools-List (github),https://www.adlamp.co,2026-09-15T12:25:09.113763Z
1.0,PRODUCT,pathex,ENTERPRISE,AI-Tools-List (github),https://www.pathex.io,2026-09-15T12:25:05.247321Z
1.0,PRODUCT,mentionmaster,FREE,AI-Tools-List (github),https://mentionmaster.net,2026-09-15T12:25:41.751256Z
1.0,PRODUCT,grro,FREEMIUM,AI-Tools-List (github),https://grro.xyz,2026-09-15T12:25:41.772629Z
1.0,PRODUCT,weinstareply,PAID,AI-Tools-List (github),https://weinstareply.com,2026-09-15T12:25:15.647919Z
1.0,PRODUCT,launchshortcut,PAID,AI-Tools-List (github),https://www.launchshortcut.com,2026-09-15T12:25:24.731951Z
1.0,PRODUCT,its-bot,ENTERPRISE,AI-Tools-List (github),https://itsbot.ai,2026-09-15T12:25:20.383707Z
1.0,PRODUCT,edgylabs-com,PAID,AI-Tools-List (github),https://edgylabs.com,2026-09-15T12:25:11.725189Z
1.0,PRODUCT,neurologic-com-br,FREEMIUM,AI-Tools-List (github),https://neurologic.com.br,2026-09-15T12:25:22.486361Z
1.0,PRODUCT,turbocomment,FREEMIUM,AI-Tools-List (github),https://turbocomment.com,2026-09-15T12:25:40.934381Z
1.0,PRODUCT,inpwrd-com,ENTERPRISE,AI-Tools-List (github),https://inpwrd.com,2026-09-15T12:25:35.163053Z
1.0,PRODUCT,metamuse,PAID,AI-Tools-List (github),https://metamuse.marketing,2026-09-15T12:25:20.195354Z
1.0,PRODUCT,fyx-ai,PAID,AI-Tools-List (github),https://fyx.ai,2026-09-15T12:25:32.763897Z
1.0,PRODUCT,ads-copilot,PAID,AI-Tools-List (github),https://adscopilot.io,2026-09-15T12:25:27.539275Z
1.0,PRODUCT,simba,PAID,AI-Tools-List (github),https://withsimba.com,2026-09-15T12:25:38.303065Z
1.0,PRODUCT,proxy-booster,PAID,AI-Tools-List (github),https://proxybooster.net,2026-09-15T12:25:43.977049Z
1.0,PRODUCT,hippomod,FREEMIUM,AI-Tools-List (github),https://hippomod.com,2026-09-15T12:25:31.853463Z
1.0,PRODUCT,genvibe-ai,ENTERPRISE,AI-Tools-List (github),https://genvibeai.com,2026-09-15T12:25:46.097892Z
1.0,PRODUCT,askppc,FREEMIUM,AI-Tools-List (github),https://askppc.net,2026-09-15T12:25:47.723918Z
1.0,PRODUCT,promast,PAID,AI-Tools-List (github),https://www.x-plus.vip,2026-09-15T12:25:48.670069Z
1.0,PRODUCT,datadripper,FREEMIUM,AI-Tools-List (github),https://datadripper.ai,2026-09-15T12:25:48.682477Z
1.0,PRODUCT,banrboard,PAID,AI-Tools-List (github),https://banrboard.com,2026-09-15T12:25:41.791749Z
1.0,PRODUCT,admentary,PAID,AI-Tools-List (github),https://www.admentary.com,2026-09-15T12:25:49.837943Z
1.0,PRODUCT,smartwebi,FREEMIUM,AI-Tools-List (github),https://smartwebi.in,2026-09-15T12:25:50.367752Z
1.0,PRODUCT,lovable-games,FREE,AI-Tools-List (github),https://lovablegames.com,2026-09-15T12:25:48.059591Z
1.0,PRODUCT,authenticity-leads,PAID,AI-Tools-List (github),https://app.authenticityleads.com/register,2026-09-15T12:25:50.616836Z
1.0,PRODUCT,hypebridge,PAID,AI-Tools-List (github),https://thehypebridge.com,2026-09-15T12:25:50.604300Z
1.0,PRODUCT,agentmark,FREEMIUM,AI-Tools-List (github),https://agentmark.ai,2026-09-15T12:25:51.241596Z
1.0,PRODUCT,head-ai-alpha,PAID,AI-Tools-List (github),https://headai.io,2026-09-15T12:25:50.146243Z
1.0,PRODUCT,runrly,FREEMIUM,AI-Tools-List (github),https://www.runrly.com,2026-09-15T12:25:54.027773Z
1.0,PRODUCT,joylink,FREEMIUM,AI-Tools-List (github),https://joylink.io/,2026-09-15T12:25:54.078576Z
1.0,PRODUCT,syllaby,FREEMIUM,AI-Tools-List (github),https://syllaby.io/,2026-09-15T12:25:54.625901Z
1.0,PRODUCT,dittin-ai,FREEMIUM,AI-Tools-List (github),https://dittin.ai/,2026-09-15T12:25:54.591650Z
1.0,PRODUCT,pillar,FREEMIUM,AI-Tools-List (github),https://pillar.io,2026-09-15T12:25:53.275709Z
1.0,PRODUCT,dreamlike-art,FREE,AI-Tools-List (github),https://lnpfog9tzw.lemonsqueezy.com/,2026-09-15T12:25:56.630565Z
1.0,PRODUCT,aijourney,FREE,AI-Tools-List (github),https://aijourney.so,2026-09-15T12:25:56.282767Z
1.0,PRODUCT,lasso,FREEMIUM,AI-Tools-List (github),https://getlasso.co,2026-09-15T12:25:56.938274Z
1.0,PRODUCT,chatgpt-toolbox,FREE,AI-Tools-List (github),https://ai-toolbox.co,2026-09-15T12:25:56.853472Z
1.0,PRODUCT,affpilot-ai,FREEMIUM,AI-Tools-List (github),https://app.affpilot.com/signup/ja1pel87,2026-09-15T12:25:59.327848Z
1.0,PRODUCT,reditus,PAID,AI-Tools-List (github),https://www.getreditus.com/,2026-09-15T12:26:01.961449Z
1.0,PRODUCT,swifty,ENTERPRISE,AI-Tools-List (github),https://www.swifty.so,2026-09-15T12:25:59.805054Z
1.0,PRODUCT,evolup,FREEMIUM,AI-Tools-List (github),https://evolup.com/,2026-09-15T12:25:57.385620Z
1.0,PRODUCT,mailvio-com,FREEMIUM,AI-Tools-List (github),https://paykstrt.com/47223/153495,2026-09-15T12:25:55.172057Z
1.0,PRODUCT,affistash-com,FREEMIUM,AI-Tools-List (github),https://affistash.com/,2026-09-15T12:26:04.820108Z
1.0,PRODUCT,find-affiliates,FREEMIUM,AI-Tools-List (github),https://findaffiliates.online,2026-09-15T12:26:04.989041Z
1.0,PRODUCT,deepmode-ai,PAID,AI-Tools-List (github),https://deepmode.ai,2026-09-15T12:26:01.916594Z
1.0,PRODUCT,deeto,PAID,AI-Tools-List (github),https://www.deeto.ai,2026-09-15T12:26:07.101082Z
1.0,PRODUCT,rize-capital,FREEMIUM,AI-Tools-List (github),https://rize.capital,2026-09-15T12:26:06.719990Z
1.0,PRODUCT,trend-ai-tools,FREEMIUM,AI-Tools-List (github),https://trendaitools.com,2026-09-15T12:26:06.607921Z
1.0,PRODUCT,aliexpress-image-search,FREEMIUM,AI-Tools-List (github),https://www.aliexpressimagesearch.com,2026-09-15T12:26:07.059090Z
1.0,PRODUCT,norby-ai,FREEMIUM,AI-Tools-List (github),https://chat.norby.io/signup,2026-09-15T12:26:04.934286Z
1.0,PRODUCT,ivee,ENTERPRISE,AI-Tools-List (github),https://ivee.so,2026-09-15T12:26:09.469982Z
1.0,PRODUCT,dawn,FREEMIUM,AI-Tools-List (github),https://www.dawnaistudy.com,2026-09-15T12:26:04.743869Z
1.0,PRODUCT,heartstring-ai,FREE,AI-Tools-List (github),https://heartstring.ai,2026-09-15T12:26:07.070977Z
